ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
419,rigid,76708,76708,78855,0,2147,2147,completed
420,rigid,76708,76708,78733,0,2025,2025,completed
421,rigid,76708,76708,78698,0,1990,1990,completed
422,rigid,77683,77683,79897,0,2214,2214,completed
423,rigid,79003,79003,80756,0,1753,1753,completed
424,rigid,79003,79003,79992,0,989,989,completed
425,rigid,79003,79003,79699,0,696,696,completed
426,rigid,79663,79663,81304,0,1641,1641,completed
427,rigid,79810,79810,84550,0,4740,4740,completed
428,rigid,80114,80114,80747,0,633,633,completed
429,rigid,81034,81034,81448,0,414,414,completed
430,rigid,82304,82304,84008,1.45519e-11,1704,1704,completed
431,rigid,82735,82735,83397,0,662,662,completed
432,rigid,82856,82856,84451,0,1595,1595,completed
433,rigid,82990,82990,100984,0,17994,17994,completed
434,rigid,83254,83254,84944,0,1690,1690,completed
435,rigid,83984,83984,84604,0,620,620,completed
436,rigid,84382,84382,113858,0,29476,29476,completed
437,rigid,84477,84477,86291,0,1814,1814,completed
438,rigid,84477,84477,85881,0,1404,1404,completed
439,rigid,84477,84477,86863,0,2386,2386,completed
440,rigid,84477,84477,86482,0,2005,2005,completed
441,rigid,84582,84582,86257,0,1675,1675,completed
442,rigid,84582,84582,86797,0,2215,2215,completed
443,rigid,84582,84582,86231,0,1649,1649,completed
444,rigid,84582,84582,86732,0,2150,2150,completed
445,rigid,84582,84582,86232,0,1650,1650,completed
446,rigid,84899,84899,85348,0,449,449,completed
447,rigid,84924,84924,85881,0,957,957,completed
448,rigid,85985,85985,86492,0,507,507,completed
449,rigid,87019,87019,94187,0,7168,7168,completed
450,rigid,87019,87019,91087,0,4068,4068,completed
451,rigid,87019,87019,92202,0,5183,5183,completed
452,rigid,87044,87044,88459,0,1415,1415,completed
453,rigid,87046,87046,88744,0,1698,1698,completed
454,rigid,87046,87046,88375,0,1329,1329,completed
455,rigid,87276,87276,87890,0,614,614,completed
456,rigid,87631,87631,89449,0,1818,1818,completed
457,rigid,87633,87633,89337,0,1704,1704,completed
458,rigid,87633,87633,89760,0,2127,2127,completed
459,rigid,88052,88052,90451,0,2399,2399,completed
460,rigid,88052,88052,90176,0,2124,2124,completed
461,rigid,88052,88052,89795,0,1743,1743,completed
462,rigid,88052,88052,89838,0,1786,1786,completed
463,rigid,88052,88052,89693,0,1641,1641,completed
464,rigid,88052,88052,90227,0,2175,2175,completed
465,rigid,88052,88052,90288,0,2236,2236,completed
466,rigid,88091,88091,88821,0,730,730,completed
467,rigid,88119,88119,89822,0,1703,1703,completed
468,rigid,88400,88400,90414,0,2014,2014,completed
469,rigid,88400,88400,90815,0,2415,2415,completed
470,rigid,88402,88402,90952,0,2550,2550,completed
471,rigid,88402,88402,90355,0,1953,1953,completed
472,rigid,88402,88402,90266,0,1864,1864,completed
473,rigid,89438,89438,90084,0,646,646,completed
474,rigid,89489,89489,91295,0,1806,1806,completed
475,rigid,89489,89489,91268,0,1779,1779,completed
476,rigid,89489,89489,91665,0,2176,2176,completed
477,rigid,89657,89657,91477,0,1820,1820,completed
478,rigid,89657,89657,91738,0,2081,2081,completed
479,rigid,89657,89657,91825,0,2168,2168,completed
480,rigid,89659,89659,91700,0,2041,2041,completed
481,rigid,90069,90069,92082,0,2013,2013,completed
482,rigid,90069,90069,91903,0,1834,1834,completed
483,rigid,90069,90069,92160,0,2091,2091,completed
484,rigid,90069,90069,92090,0,2021,2021,completed
485,rigid,90069,90069,92018,0,1949,1949,completed
486,rigid,90352,90352,90806,0,454,454,completed
487,rigid,90747,90747,91672,0,925,925,completed
488,rigid,90747,90747,92269,0,1522,1522,completed
489,rigid,90747,90747,92507,0,1760,1760,completed
490,rigid,90747,90747,92277,0,1530,1530,completed
491,rigid,90748,90748,92466,0,1718,1718,completed
492,rigid,90975,90975,93117,0,2142,2142,completed
493,rigid,91640,91640,93441,0,1801,1801,completed
494,rigid,91737,91737,92384,0,647,647,completed
495,rigid,91972,91972,93719,0,1747,1747,completed
496,rigid,92083,92083,93118,0,1035,1035,completed
497,rigid,92083,92083,92986,0,903,903,completed
498,rigid,92083,92083,93158,0,1075,1075,completed
499,rigid,92428,92428,94383,0,1955,1955,completed
500,rigid,92428,92428,94217,0,1789,1789,completed
501,rigid,92428,92428,94200,0,1772,1772,completed
502,rigid,92428,92428,94244,0,1816,1816,completed
503,rigid,92428,92428,94292,0,1864,1864,completed
504,rigid,92428,92428,94428,0,2000,2000,completed
505,rigid,92428,92428,94150,0,1722,1722,completed
506,rigid,92793,92793,93422,0,629,629,completed
507,rigid,92821,92821,93466,0,645,645,completed
508,rigid,93507,93507,95225,0,1718,1718,completed
509,rigid,93734,93734,94168,0,434,434,completed
510,rigid,94101,94101,96012,0,1911,1911,completed
511,rigid,94101,94101,96379,0,2278,2278,completed
512,rigid,94101,94101,95545,0,1444,1444,completed
513,rigid,94101,94101,95720,0,1619,1619,completed
514,rigid,94101,94101,95848,0,1747,1747,completed
515,rigid,94101,94101,95638,0,1537,1537,completed
516,rigid,94546,94546,95760,0,1214,1214,completed
517,rigid,94546,94546,96471,0,1925,1925,completed
518,rigid,94546,94546,96293,0,1747,1747,completed
519,rigid,94546,94546,96090,0,1544,1544,completed
520,rigid,94546,94546,96428,0,1882,1882,completed
521,rigid,94546,94546,96513,0,1967,1967,completed
522,rigid,94546,94546,96415,0,1869,1869,completed
523,rigid,94546,94546,95977,0,1431,1431,completed
524,rigid,94969,94969,96471,0,1502,1502,completed
525,rigid,95468,95468,97090,0,1622,1622,completed
526,rigid,95472,95472,96968,0,1496,1496,completed
527,rigid,95478,95478,97332,0,1854,1854,completed
528,rigid,96524,96524,98303,0,1779,1779,completed
529,rigid,96524,96524,98075,0,1551,1551,completed
530,rigid,96524,96524,98149,0,1625,1625,completed
531,rigid,96526,96526,97841,0,1315,1315,completed
532,rigid,96814,96814,104038,0,7224,7224,completed
533,rigid,97123,97123,97801,0,678,678,completed
534,rigid,97366,97366,98013,0,647,647,completed
